station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1111015,1110618,新得,,,11110,1,081-0005,,142.832432,43.082501,0000-00-00,0000-00-00,0,1111015
1111101,1110434,苫小牧,,,11111,1,053-0022,,141.596837,42.639665,0000-00-00,0000-00-00,0,1111101
1111102,1111102,勇払,,,11111,1,059-1372,,141.727667,42.632805,0000-00-00,0000-00-00,0,1111102
1111103,1111103,浜厚真,,,11111,1,059-1742,,141.837071,42.606725,0000-00-00,0000-00-00,0,1111103
1111104,1111104,浜田浦,,,11111,1,054-0004,,141.88362,42.590722,0000-00-00,0000-00-00,0,1111104
1111105,1111105,鵡川,,,11111,1,054-0023,,141.923892,42.578953,0000-00-00,0000-00-00,0,1111105
1111106,1111106,汐見,,,11111,1,054-0015,,141.945255,42.550235,0000-00-00,0000-00-00,0,1111106
1111107,1111107,富川,,,11111,1,055-0006,,142.020855,42.516865,0000-00-00,0000-00-00,0,1111107
1111108,1111108,日高門別,,,11111,1,059-2121,,142.072692,42.481237,0000-00-00,0000-00-00,0,1111108
1111109,1111109,豊郷,,,11111,1,059-2126,,142.122493,42.470119,0000-00-00,0000-00-00,0,1111109
1111110,1111110,清畠,,,11111,1,059-2245,,142.176624,42.455709,0000-00-00,0000-00-00,0,1111110
1111111,1111111,厚賀,,,11111,1,059-2243,,142.215896,42.430507,0000-00-00,0000-00-00,0,1111111
1111112,1111112,大狩部,,,11111,1,059-2253,,142.259355,42.395695,0000-00-00,0000-00-00,0,1111112
1111113,1111113,節婦,,,11111,1,059-2412,,142.275541,42.38248,0000-00-00,0000-00-00,0,1111113
1111114,1111114,新冠,,,11111,1,059-2400,,142.312585,42.360667,0000-00-00,0000-00-00,0,1111114
1111115,1111115,静内,,,11111,1,056-0016,,142.360402,42.336559,0000-00-00,0000-00-00,0,1111115
1111116,1111116,静内海水浴場,,,11111,1,056-0011,,142.400665,42.314084,0000-00-00,0000-00-00,2,1111116
1111117,1111117,東静内,,,11111,1,059-2561,,142.450485,42.304416,0000-00-00,0000-00-00,0,1111117
1111118,1111118,春立,,,11111,1,059-2565,,142.498943,42.268515,0000-00-00,0000-00-00,0,1111118
1111119,1111119,日高東別,,,11111,1,059-2566,,142.521371,42.280837,0000-00-00,0000-00-00,0,1111119
1111120,1111120,日高三石,,,11111,1,059-3107,,142.566859,42.247269,0000-00-00,0000-00-00,0,1111120
1111121,1111121,蓬栄,,,11111,1,059-3104,,142.604517,42.264636,0000-00-00,0000-00-00,0,1111121
1111122,1111122,本桐,,,11111,1,059-3231,,142.630455,42.248205,0000-00-00,0000-00-00,0,1111122
1111123,1111123,荻伏,,,11111,1,059-3451,,142.689432,42.206136,0000-00-00,0000-00-00,0,1111123
1111124,1111124,絵笛,,,11111,1,057-0036,,142.736134,42.198428,0000-00-00,0000-00-00,0,1111124
1111125,1111125,浦河,,,11111,1,057-0022,,142.769976,42.168366,0000-00-00,0000-00-00,0,1111125
1111126,1111126,東町,,,11111,1,057-0005,,142.788931,42.156037,0000-00-00,0000-00-00,0,1111126
1111127,1111127,日高幌別,,,11111,1,057-0002,,142.834519,42.142338,0000-00-00,0000-00-00,0,1111127
1111128,1111128,鵜苫,,,11111,1,058-0033,,142.882513,42.134449,0000-00-00,0000-00-00,0,1111128
1111129,1111129,西様似,,,11111,1,058-0032,,142.908737,42.138411,0000-00-00,0000-00-00,0,1111129
1111130,1111130,様似,,,11111,1,058-0014,,142.93596,42.127936,0000-00-00,0000-00-00,0,1111130
1111201,1110315,札幌,,,11112,1,060-0806,,141.350768,43.068612,0000-00-00,0000-00-00,0,1111201
1111202,1110314,桑園,,,11112,1,060-0011,,141.332036,43.070744,0000-00-00,0000-00-00,0,1111202
1111203,1111203,八軒,,,11112,1,063-0866,,141.319145,43.085845,0000-00-00,0000-00-00,0,1111203
1111204,1111204,新川,,,11112,1,001-0924,,141.323824,43.098604,0000-00-00,0000-00-00,0,1111204
1111205,1111205,新琴似,,,11112,1,001-0908,,141.335105,43.112928,0000-00-00,0000-00-00,0,1111205
1111206,1111206,太平,,,11112,1,002-8002,,141.349526,43.12401,0000-00-00,0000-00-00,0,1111206
1111207,1111207,百合が原,,,11112,1,002-8051,,141.360672,43.131476,0000-00-00,0000-00-00,0,1111207
1111208,1111208,篠路,,,11112,1,002-8024,,141.364323,43.145152,0000-00-00,0000-00-00,0,1111208
1111209,1111209,拓北,,,11112,1,002-8066,,141.381013,43.155568,0000-00-00,0000-00-00,0,1111209
1111210,1111210,あいの里教育大,,,11112,1,002-8071,,141.39842,43.15528,0000-00-00,0000-00-00,0,1111210
1111211,1111211,あいの里公園,,,11112,1,002-8072,,141.413276,43.161206,0000-00-00,0000-00-00,0,1111211
1111212,1111212,石狩太美,,,11112,1,061-3776,,141.449066,43.189801,0000-00-00,0000-00-00,0,1111212
1111213,1111213,石狩当別,,,11112,1,061-0226,,141.513764,43.22208,0000-00-00,0000-00-00,0,1111213
1111214,1111214,北海道医療大学,,,11112,1,061-0212,,141.54995,43.230925,0000-00-00,0000-00-00,0,1111214
1111215,1111215,石狩金沢,,,11112,1,061-0212,,141.569239,43.245385,0000-00-00,0000-00-00,0,1111215
1111216,1111216,本中小屋,,,11112,1,061-0211,,141.591661,43.28019,0000-00-00,0000-00-00,0,1111216
1111217,1111217,中小屋,,,11112,1,061-0211,,141.602341,43.306846,0000-00-00,0000-00-00,0,1111217
1111218,1111218,月ケ岡,,,11112,1,061-0500,,141.61807,43.324867,0000-00-00,0000-00-00,0,1111218
1111219,1111219,知来乙,,,11112,1,061-0516,,141.649123,43.331545,0000-00-00,0000-00-00,0,1111219
1111220,1111220,石狩月形,,,11112,1,061-0518,,141.670193,43.340869,0000-00-00,0000-00-00,0,1111220
1111221,1111221,豊ケ岡,,,11112,1,061-0500,,141.714026,43.366645,0000-00-00,0000-00-00,0,1111221
1111222,1111222,札比内,,,11112,1,061-0505,,141.742762,43.370926,0000-00-00,0000-00-00,0,1111222
1111223,1111223,晩生内,,,11112,1,061-0622,,141.779211,43.399921,0000-00-00,0000-00-00,0,1111223
1111224,1111224,札的,,,11112,1,061-0600,,141.803549,43.419153,0000-00-00,0000-00-00,0,1111224
1111225,1111225,浦臼,,,11112,1,061-0600,,141.817376,43.430964,0000-00-00,0000-00-00,0,1111225
1111226,1111226,鶴沼,,,11112,1,061-0600,,141.840637,43.457673,0000-00-00,0000-00-00,0,1111226
1111227,1111227,於札内,,,11112,1,061-0600,,141.840102,43.473424,0000-00-00,0000-00-00,0,1111227
1111228,1111228,南下徳富,,,11112,1,073-1105,,141.844454,43.485542,0000-00-00,0000-00-00,0,1111228
1111229,1111229,下徳富,,,11112,1,073-1105,,141.855574,43.50271,0000-00-00,0000-00-00,0,1111229
1111230,1111230,新十津川,,,11112,1,073-1103,,141.874172,43.545575,0000-00-00,0000-00-00,0,1111230
1111301,1110338,深川,,,11113,1,074-0001,,142.041642,43.721021,0000-00-00,0000-00-00,0,1111301
1111302,1111302,北一已,,,11113,1,074-0028,,142.014721,43.742021,0000-00-00,0000-00-00,0,1111302
1111303,1111303,秩父別,,,11113,1,078-2100,,141.967757,43.769099,0000-00-00,0000-00-00,0,1111303
1111304,1111304,北秩父別,,,11113,1,078-2106,,141.960915,43.789375,0000-00-00,0000-00-00,0,1111304
1111305,1111305,石狩沼田,,,11113,1,078-2222,,141.934266,43.810032,0000-00-00,0000-00-00,0,1111305
1111306,1111306,真布,,,11113,1,078-2221,,141.906756,43.832965,0000-00-00,0000-00-00,0,1111306
1111307,1111307,恵比島,,,11113,1,078-2224,,141.88144,43.851296,0000-00-00,0000-00-00,0,1111307
1111308,1111308,峠下,,,11113,1,078-3161,,141.818879,43.850789,0000-00-00,0000-00-00,0,1111308
1111309,1111309,幌糠,,,11113,1,078-3168,,141.758418,43.855521,0000-00-00,0000-00-00,0,1111309
1111310,1111310,藤山,,,11113,1,078-3165,,141.720588,43.88708,0000-00-00,0000-00-00,0,1111310
1111311,1111311,大和田,,,11113,1,077-0012,,141.696528,43.913418,0000-00-00,0000-00-00,0,1111311
1111312,1111312,留萌,,,11113,1,077-0005,,141.651433,43.942848,0000-00-00,0000-00-00,0,1111312
1111313,1111313,瀬越,,,11113,1,077-0047,,141.634535,43.934987,1926-07-01,2016-12-05,2,1111313
1111314,1111314,浜中海水浴場,,,11113,1,077-0036,,141.632835,43.930354,1989-07-23,1995-08-08,2,1111314
1111315,1111315,礼受,,,11113,1,077-0035,,141.611358,43.904871,1921-11-05,2016-12-05,2,1111315
1111316,1111316,阿分,,,11113,1,077-0200,,141.605598,43.894339,1963-12-01,2016-12-05,2,1111316
1111317,1111317,信砂,,,11113,1,077-0200,,141.589039,43.874479,1963-12-01,2016-12-05,2,1111317
1111318,1111318,舎熊,,,11113,1,077-0200,,141.580068,43.869113,1921-11-05,2016-12-05,2,1111318
1111319,1111319,朱文別,,,11113,1,077-0200,,141.564328,43.860678,1963-12-01,2016-12-05,2,1111319
1111320,1111320,箸別,,,11113,1,077-0200,,141.55164,43.859125,1963-12-01,2016-12-05,2,1111320
1111321,1111321,増毛,,,11113,1,077-0205,,141.527559,43.856522,1921-11-05,2016-12-05,2,1111321
1111401,1110342,旭川,,,11114,1,070-0030,,142.357803,43.763492,0000-00-00,0000-00-00,0,1111401
1111402,1111402,神楽岡,,,11114,1,078-8314,,142.358257,43.745033,0000-00-00,0000-00-00,0,1111402
1111403,1111403,緑が丘,,,11114,1,078-8323,,142.365701,43.731074,0000-00-00,0000-00-00,0,1111403
1111404,1111404,西御料,,,11114,1,078-8381,,142.371507,43.720834,0000-00-00,0000-00-00,0,1111404
1111405,1111405,西瑞穂,,,11114,1,078-8381,,142.381982,43.70242,0000-00-00,0000-00-00,0,1111405
1111406,1111406,西神楽,,,11114,1,071-0171,,142.393677,43.682181,0000-00-00,0000-00-00,0,1111406
1111407,1111407,西聖和,,,11114,1,078-8382,,142.415209,43.669047,0000-00-00,0000-00-00,0,1111407
1111408,1111408,千代ケ岡,,,11114,1,078-8381,,142.451024,43.643737,0000-00-00,0000-00-00,0,1111408
1111409,1111409,北美瑛,,,11114,1,071-0226,,142.479594,43.617884,0000-00-00,0000-00-00,0,1111409
1111410,1111410,美瑛,,,11114,1,071-0208,,142.461639,43.591186,0000-00-00,0000-00-00,0,1111410
1111411,1111411,美馬牛,,,11114,1,071-0471,,142.447192,43.537408,0000-00-00,0000-00-00,0,1111411
1111412,1111412,上富良野,,,11114,1,071-0543,,142.468761,43.464046,0000-00-00,0000-00-00,0,1111412
1111413,1111413,西中,,,11114,1,071-0704,,142.441876,43.429569,0000-00-00,0000-00-00,0,1111413
1111414,1111414,ラベンダー畑,,,11114,1,071-0704,,142.434032,43.42065,0000-00-00,0000-00-00,0,1111414
1111415,1111415,中富良野,,,11114,1,071-0700,,142.420812,43.405704,0000-00-00,0000-00-00,0,1111415
1111416,1111416,鹿討,,,11114,1,071-0700,,142.404812,43.387499,0000-00-00,0000-00-00,0,1111416
1111417,1111417,学田,,,11114,1,076-0047,,142.386118,43.366234,0000-00-00,0000-00-00,0,1111417
1111418,1110610,富良野,,,11114,1,076-0025,,142.391374,43.347114,0000-00-00,0000-00-00,0,1111418
1111501,1110342,旭川,,,11115,1,070-0030,,142.357803,43.763492,0000-00-00,0000-00-00,0,1111501
1111502,1111502,旭川四条,,,11115,1,078-8214,,142.375815,43.764056,0000-00-00,0000-00-00,0,1111502
1111503,1111503,新旭川,,,11115,1,070-0028,,142.384789,43.780174,0000-00-00,0000-00-00,0,1111503
1111504,1111504,永山,,,11115,1,079-8411,,142.434382,43.814158,0000-00-00,0000-00-00,0,1111504
1111505,1111505,北永山,,,11115,1,079-8431,,142.454493,43.826736,0000-00-00,0000-00-00,0,1111505
1111506,1111506,南比布,,,11115,1,078-0311,,142.467271,43.853342,0000-00-00,0000-00-00,0,1111506
1111507,1111507,比布,,,11115,1,078-0341,,142.471294,43.874478,0000-00-00,0000-00-00,0,1111507
1111508,1111508,北比布,,,11115,1,078-0325,,142.476545,43.901728,0000-00-00,0000-00-00,0,1111508
1111509,1111509,蘭留,,,11115,1,078-0329,,142.473699,43.925072,0000-00-00,0000-00-00,0,1111509
1111510,1111510,塩狩,,,11115,1,098-0125,,142.4552,43.96794,0000-00-00,0000-00-00,0,1111510
1111511,1111511,和寒,,,11115,1,098-0133,,142.415309,44.026932,0000-00-00,0000-00-00,0,1111511
1111512,1111512,東六線,,,11115,1,098-0300,,142.388073,44.068723,0000-00-00,0000-00-00,0,1111512
1111513,1111513,剣淵,,,11115,1,098-0300,,142.364754,44.09643,0000-00-00,0000-00-00,0,1111513
1111514,1111514,北剣淵,,,11115,1,098-0300,,142.377955,44.139423,0000-00-00,0000-00-00,0,1111514
1111515,1111515,士別,,,11115,1,095-0023,,142.388247,44.172536,0000-00-00,0000-00-00,0,1111515
1111516,1111516,下士別,,,11115,1,095-0061,,142.396405,44.210583,0000-00-00,0000-00-00,0,1111516
1111517,1111517,多寄,,,11115,1,098-0475,,142.396315,44.241296,0000-00-00,0000-00-00,0,1111517
1111518,1111518,瑞穂,,,11115,1,098-0475,,142.396244,44.266349,0000-00-00,0000-00-00,0,1111518
1111519,1111519,風連,,,11115,1,098-0504,,142.421624,44.292238,0000-00-00,0000-00-00,0,1111519
1111520,1111520,東風連,,,11115,1,098-0512,,142.463087,44.316748,0000-00-00,0000-00-00,0,1111520
1111521,1111521,名寄,,,11115,1,096-0001,,142.465207,44.349403,0000-00-00,0000-00-00,0,1111521
1111522,1111522,日進,,,11115,1,096-0066,,142.467354,44.381713,0000-00-00,0000-00-00,0,1111522
1111523,1111523,北星,,,11115,1,098-2181,,142.428116,44.441569,0000-00-00,0000-00-00,0,1111523
1111524,1111524,智恵文,,,11115,1,098-2181,,142.414772,44.455553,0000-00-00,0000-00-00,0,1111524
1111525,1111525,智北,,,11115,1,098-2181,,142.394007,44.46103,0000-00-00,0000-00-00,0,1111525
1111526,1111526,南美深,,,11115,1,098-2205,,142.367822,44.462604,0000-00-00,0000-00-00,0,1111526
1111527,1111527,美深,,,11115,1,098-2238,,142.350597,44.482951,0000-00-00,0000-00-00,0,1111527
1111528,1111528,初野,,,11115,1,098-2211,,142.336129,44.512808,0000-00-00,0000-00-00,0,1111528
1111529,1111529,紋穂内,,,11115,1,098-2366,,142.33357,44.538761,0000-00-00,0000-00-00,0,1111529
1111530,1111530,恩根内,,,11115,1,098-2361,,142.309447,44.598486,0000-00-00,0000-00-00,0,1111530
1111531,1111531,豊清水,,,11115,1,098-2368,,142.270342,44.639503,0000-00-00,0000-00-00,0,1111531
1111532,1111532,天塩川温泉,,,11115,1,098-2502,,142.258682,44.665041,0000-00-00,0000-00-00,0,1111532
1111533,1111533,咲来,,,11115,1,098-2502,,142.267569,44.692702,0000-00-00,0000-00-00,0,1111533
1111534,1111534,音威子府,,,11115,1,098-2501,,142.259883,44.729448,0000-00-00,0000-00-00,0,1111534
1111535,1111535,筬島,,,11115,1,098-2500,,142.197777,44.738883,0000-00-00,0000-00-00,0,1111535
1111536,1111536,佐久,,,11115,1,098-2622,,142.048562,44.743986,0000-00-00,0000-00-00,0,1111536
1111537,1111537,天塩中川,,,11115,1,098-2802,,142.075335,44.81186,0000-00-00,0000-00-00,0,1111537
1111538,1111538,歌内,,,11115,1,098-2801,,142.052162,44.880493,0000-00-00,0000-00-00,0,1111538
1111539,1111539,問寒別,,,11115,1,098-2943,,142.025562,44.91233,0000-00-00,0000-00-00,0,1111539
1111540,1111540,糠南,,,11115,1,098-3200,,142.000931,44.920778,0000-00-00,0000-00-00,0,1111540
1111541,1111541,雄信内,,,11115,1,098-3151,,141.935888,44.911735,0000-00-00,0000-00-00,0,1111541
1111542,1111542,安牛,,,11115,1,098-3226,,141.894187,44.949809,0000-00-00,0000-00-00,0,1111542
1111543,1111543,南幌延,,,11115,1,098-3200,,141.884892,44.965084,0000-00-00,0000-00-00,0,1111543
1111544,1111544,上幌延,,,11115,1,098-3225,,141.880905,44.985787,0000-00-00,0000-00-00,0,1111544
1111545,1111545,幌延,,,11115,1,098-3211,,141.84569,45.014503,0000-00-00,0000-00-00,0,1111545
1111546,1111546,下沼,,,11115,1,098-3228,,141.758218,45.037146,0000-00-00,0000-00-00,0,1111546
1111547,1111547,豊富,,,11115,1,098-4100,,141.772088,45.104624,0000-00-00,0000-00-00,0,1111547
1111548,1111548,徳満,,,11115,1,098-4137,,141.751039,45.145838,0000-00-00,0000-00-00,0,1111548
1111549,1111549,兜沼,,,11115,1,098-4451,,141.6972,45.220236,0000-00-00,0000-00-00,0,1111549
1111550,1111550,勇知,,,11115,1,098-4581,,141.685151,45.259339,0000-00-00,0000-00-00,0,1111550
1111551,1111551,抜海,,,11115,1,097-0036,,141.644576,45.316866,0000-00-00,0000-00-00,0,1111551
1111552,1111552,南稚内,,,11115,1,097-0005,,141.683026,45.398166,0000-00-00,0000-00-00,0,1111552
1111553,1111553,稚内,,,11115,1,097-0022,,141.676999,45.416995,0000-00-00,0000-00-00,0,1111553
1111601,1110342,旭川,,,11116,1,070-0030,,142.357803,43.763492,0000-00-00,0000-00-00,0,1111601
1111602,1111502,旭川四条,,,11116,1,078-8214,,142.375815,43.764056,0000-00-00,0000-00-00,0,1111602
1111603,1111503,新旭川,,,11116,1,070-0028,,142.384789,43.780174,0000-00-00,0000-00-00,0,1111603
1111604,1111604,南永山,,,11116,1,079-8420,,142.40853,43.78055,0000-00-00,0000-00-00,0,1111604
1111605,1111605,東旭川,,,11116,1,078-8253,,142.441544,43.776571,0000-00-00,0000-00-00,0,1111605
1111606,1111606,北日ノ出,,,11116,1,078-8203,,142.466127,43.781813,0000-00-00,0000-00-00,0,1111606
1111607,1111607,桜岡,,,11116,1,078-8204,,142.486968,43.801812,0000-00-00,0000-00-00,0,1111607
1111608,1111608,当麻,,,11116,1,078-1300,,142.516987,43.825477,0000-00-00,0000-00-00,0,1111608
1111609,1111609,将軍山,,,11116,1,078-1334,,142.521559,43.857455,0000-00-00,0000-00-00,0,1111609
1111610,1111610,伊香牛,,,11116,1,078-1333,,142.525227,43.876025,0000-00-00,0000-00-00,0,1111610
1111611,1111611,愛別,,,11116,1,078-1401,,142.582176,43.898635,0000-00-00,0000-00-00,0,1111611
1111612,1111612,中愛別,,,11116,1,078-1652,,142.655424,43.896216,0000-00-00,0000-00-00,0,1111612
1111613,1111613,愛山,,,11116,1,078-1653,,142.680699,43.866442,0000-00-00,0000-00-00,0,1111613
1111614,1111614,安足間,,,11116,1,078-1653,,142.693868,43.852011,0000-00-00,0000-00-00,0,1111614
1111615,1111615,東雲,,,11116,1,078-1731,,142.716544,43.843693,0000-00-00,0000-00-00,0,1111615
1111616,1111616,上川,,,11116,1,078-1741,,142.766895,43.848508,0000-00-00,0000-00-00,0,1111616
1111617,1111617,上白滝,,,11116,1,099-0127,,143.1444,43.876501,1932-10-01,2016-03-26,2,1111617
1111618,1111618,白滝,,,11116,1,099-0111,,143.180795,43.884435,0000-00-00,0000-00-00,0,1111618
1111619,1111619,旧白滝,,,11116,1,099-0102,,143.236729,43.919905,1947-02-11,2016-03-26,2,1111619
1111620,1111620,下白滝,,,11116,1,099-0101,,143.276088,43.944553,1929-08-12,2016-03-26,2,1111620
1111621,1111621,丸瀬布,,,11116,1,099-0203,,143.335817,44.006354,0000-00-00,0000-00-00,0,1111621
1111622,1111622,瀬戸瀬,,,11116,1,099-0342,,143.420937,44.008753,0000-00-00,0000-00-00,0,1111622
1111623,1111623,遠軽,,,11116,1,099-0415,,143.520667,44.060278,0000-00-00,0000-00-00,0,1111623
1111624,1111624,安国,,,11116,1,099-0622,,143.535762,43.993322,0000-00-00,0000-00-00,0,1111624
1111625,1111625,生野,,,11116,1,099-0701,,143.532945,43.959928,0000-00-00,0000-00-00,0,1111625
1111626,1111626,生田原,,,11116,1,099-0701,,143.534627,43.923674,0000-00-00,0000-00-00,0,1111626
1111627,1111627,金華,,,11116,1,091-0021,,143.57114,43.803484,1914-10-05,2016-03-26,2,1111627
1111628,1111628,西留辺蘂,,,11116,1,091-0027,,143.603257,43.785345,0000-00-00,0000-00-00,0,1111628
1111629,1111629,留辺蘂,,,11116,1,091-0002,,143.621394,43.785534,0000-00-00,0000-00-00,0,1111629
1111630,1111630,相内,,,11116,1,099-0871,,143.756449,43.795948,0000-00-00,0000-00-00,0,1111630
1111631,1111631,東相内,,,11116,1,099-0878,,143.809499,43.805466,0000-00-00,0000-00-00,0,1111631
1111632,1111632,西北見,,,11116,1,090-0055,,143.841586,43.803114,0000-00-00,0000-00-00,0,1111632
1111633,1111633,北見,,,11116,1,090-0040,,143.898167,43.805504,0000-00-00,0000-00-00,0,1111633
1111634,1111634,柏陽,,,11116,1,090-0012,,143.916737,43.824911,0000-00-00,0000-00-00,0,1111634
1111635,1111635,愛し野,,,11116,1,099-2103,,143.932962,43.841426,0000-00-00,0000-00-00,0,1111635
1111636,1111636,端野,,,11116,1,099-2104,,143.942336,43.851172,0000-00-00,0000-00-00,0,1111636
1111637,1111637,緋牛内,,,11116,1,099-2231,,143.999887,43.880431,0000-00-00,0000-00-00,0,1111637
1111638,1111638,美幌,,,11116,1,092-0015,,144.10563,43.836967,0000-00-00,0000-00-00,0,1111638
1111639,1111639,西女満別,,,11116,1,099-2301,,144.148372,43.880057,0000-00-00,0000-00-00,0,1111639
1111640,1111640,女満別,,,11116,1,099-2310,,144.170665,43.915886,0000-00-00,0000-00-00,0,1111640
1111641,1111641,呼人,,,11116,1,099-2421,,144.218945,43.963695,0000-00-00,0000-00-00,0,1111641
1111642,1111642,網走,,,11116,1,093-0046,,144.254156,44.019873,0000-00-00,0000-00-00,0,1111642
1111701,1111642,網走,,,11117,1,093-0046,,144.254156,44.019873,0000-00-00,0000-00-00,0,1111701
1111702,1111702,桂台,,,11117,1,093-0031,,144.273223,44.016913,0000-00-00,0000-00-00,0,1111702
1111703,1111703,鱒浦,,,11117,1,099-3119,,144.296526,43.982481,0000-00-00,0000-00-00,0,1111703
1111704,1111704,藻琴,,,11117,1,099-3111,,144.320079,43.968358,0000-00-00,0000-00-00,0,1111704
1111705,1111705,北浜,,,11117,1,099-3112,,144.352541,43.958549,0000-00-00,0000-00-00,0,1111705
1111706,1111706,原生花園,,,11117,1,099-3452,,144.41443,43.941033,0000-00-00,0000-00-00,0,1111706
1111707,1111707,浜小清水,,,11117,1,099-3452,,144.453187,43.934077,0000-00-00,0000-00-00,0,1111707
1111708,1111708,止別,,,11117,1,099-3454,,144.519818,43.921558,0000-00-00,0000-00-00,0,1111708
1111709,1111709,知床斜里,,,11117,1,099-4112,,144.661647,43.910749,0000-00-00,0000-00-00,0,1111709
1111710,1111710,中斜里,,,11117,1,099-4142,,144.659033,43.874608,0000-00-00,0000-00-00,0,1111710
1111711,1111711,南斜里,,,11117,1,099-4143,,144.63431,43.867531,0000-00-00,0000-00-00,0,1111711
1111712,1111712,清里町,,,11117,1,099-4406,,144.593948,43.83871,0000-00-00,0000-00-00,0,1111712
1111713,1111713,札弦,,,11117,1,099-4521,,144.531526,43.786574,0000-00-00,0000-00-00,0,1111713
1111714,1111714,緑,,,11117,1,099-4525,,144.505499,43.718282,0000-00-00,0000-00-00,0,1111714
1111715,1111715,川湯温泉,,,11117,1,088-3462,,144.457749,43.616258,0000-00-00,0000-00-00,0,1111715
1111716,1111716,美留和,,,11117,1,088-3331,,144.437656,43.555316,0000-00-00,0000-00-00,0,1111716
